,Item,State,Weekend,Grade,Organic,RPS,DFD,Freshness,Seasonal,Otipy_certified,Unique_Customors,Price,Demand
8551,3,2,0,4,1,0.934,0.771,0.933,0,0,8841,63.0,10651
8552,3,1,0,3,1,0.6,0.521,0.528,0,1,6140,46.2,7441
8553,3,2,0,4,1,0.812,0.813,0.732,1,1,10966,61.95,12627
8554,3,3,1,2,0,0.66,0.575,0.684,0,0,7596,44.1,9033
8555,3,3,0,2,0,0.641,0.408,0.559,0,0,6640,47.25,7896
8556,3,4,1,2,1,0.65,0.492,0.694,0,1,6479,47.25,8439
8557,3,2,1,4,1,0.813,0.728,0.72,0,0,14727,54.6,16513
8558,3,3,0,3,0,0.656,0.576,0.68,1,1,6475,40.95,7481
8559,3,3,1,2,0,0.694,0.643,0.644,1,0,7920,40.95,9792
8560,3,4,0,2,0,0.474,0.633,0.598,1,0,6577,37.8,7577
8561,3,3,1,3,1,0.459,0.536,0.438,1,1,6108,41.8,8617
8562,3,4,0,2,0,0.233,0.199,0.105,1,1,4285,31.5,5968
8563,3,1,0,4,1,0.879,0.815,0.795,1,0,9371,56.7,10690
8564,3,1,1,3,0,0.654,0.693,0.585,0,1,8038,52.5,9547
8565,3,2,1,3,1,0.959,0.887,0.767,0,1,9619,58.8,11485
8566,3,1,0,4,1,0.9,0.941,0.799,1,1,8658,61.95,10333
8567,3,4,1,2,0,0.236,0.165,0.193,1,0,4201,31.5,5950
8568,3,2,0,3,0,0.43,0.54,0.64,0,1,6268,40.95,7974
8569,3,1,0,3,1,0.862,0.735,0.707,0,0,13913,55.65,15715
8570,3,2,0,2,0,0.561,0.459,0.664,1,0,8246,47.25,9668
8571,3,1,0,2,1,0.634,0.674,0.491,0,0,6261,47.25,8121
8572,3,2,1,3,1,0.791,0.978,0.756,1,0,11484,60.9,12604
8573,3,1,1,2,0,0.62,0.7,0.695,1,0,7270,52.5,8976
8574,3,4,0,2,0,0.697,0.569,0.483,1,0,7358,37.8,9283
8575,3,1,0,4,1,0.724,0.749,0.819,1,0,12031,60.9,13672
8576,3,4,0,2,0,0.672,0.536,0.651,0,1,6483,48.3,7958
8577,3,1,0,3,0,0.656,0.624,0.459,1,0,5551,48.3,6688
8578,3,2,0,4,1,0.873,0.956,0.786,1,0,14707,58.8,16043
8579,3,3,1,3,0,0.645,0.566,0.589,0,1,6372,47.25,7810
8580,3,3,0,2,0,0.099,0.268,0.192,1,1,1425,32.55,2501
8581,3,1,1,4,1,0.906,0.839,0.857,0,1,13630,54.6,14650
8582,3,3,1,1,0,0.387,0.218,0.044,1,0,3331,21.0,4997
8583,3,3,0,3,1,0.431,0.531,0.507,1,1,6745,52.5,7863
8584,3,1,1,2,0,0.583,0.523,0.559,0,0,7982,43.05,9274
8585,3,1,0,2,1,0.476,0.563,0.631,1,1,5854,48.3,7012
8586,3,4,1,2,0,0.633,0.639,0.622,0,0,5811,45.15,7565
8587,3,3,0,3,1,0.588,0.499,0.67,1,0,6294,46.2,8186
8588,3,2,1,2,1,0.465,0.506,0.605,0,1,7885,40.95,9186
8589,3,3,0,2,0,0.606,0.451,0.52,1,1,6659,43.05,7872
8590,3,2,0,4,1,0.927,0.894,0.899,0,0,12274,57.75,14209
8591,3,1,1,3,1,0.644,0.44,0.448,1,1,5621,38.5,8102
8592,3,4,0,1,0,0.087,0.259,0.298,0,1,1987,36.75,3817
8593,3,1,1,3,1,0.783,0.797,0.999,0,0,9867,54.6,11304
8594,3,1,0,3,0,0.542,0.502,0.668,0,1,7283,48.3,8568
8595,3,4,1,1,0,0.023,0.021,0.193,0,1,2576,36.75,4189
8596,3,2,1,4,1,0.889,0.858,0.714,0,1,11106,56.7,12823
8597,3,4,1,3,0,0.547,0.658,0.698,1,1,6977,46.2,9840
8598,3,4,0,1,0,0.27,0.391,0.308,1,0,1204,27.3,2793
8599,3,2,0,2,0,0.63,0.565,0.404,1,0,7250,48.3,8640
8600,3,3,0,2,1,0.569,0.562,0.555,0,1,7415,50.4,9374
8601,3,1,0,2,0,0.513,0.602,0.48,0,0,8258,52.5,9696
8602,3,4,0,2,1,0.552,0.571,0.463,1,1,6342,50.4,8216
8603,3,1,0,3,1,0.544,0.617,0.444,1,0,6788,40.95,8638
8604,3,1,0,3,0,0.641,0.619,0.498,0,1,6385,38.85,7969
8605,3,2,0,3,1,0.712,0.957,0.823,0,0,13631,63.0,15329
8606,3,2,1,2,0,0.441,0.533,0.669,0,1,5576,50.4,7237
8607,3,2,1,3,1,0.564,0.589,0.66,1,1,8515,46.2,10792
8608,3,2,0,4,1,0.769,0.813,0.752,0,1,12550,52.5,14323
8609,3,4,1,3,0,0.533,0.572,0.56,1,0,7172,37.8,8372
8610,3,4,1,2,0,0.653,0.648,0.602,0,1,6036,39.9,7347
8611,3,3,0,3,0,0.633,0.413,0.482,0,0,6819,48.3,8383
8612,3,1,1,3,1,0.659,0.696,0.588,1,1,6318,39.6,8483
8613,3,2,1,3,1,0.697,0.431,0.637,0,0,5622,37.8,7419
8614,3,4,1,3,1,0.661,0.68,0.574,1,1,7417,40.7,10365
8615,3,2,1,3,0,0.462,0.653,0.678,1,0,5902,39.9,7410
8616,3,3,1,2,0,0.472,0.476,0.552,0,0,7968,51.45,9122
8617,3,1,0,4,1,0.957,0.906,0.961,1,0,11698,53.55,12725
8618,3,1,1,2,1,0.473,0.673,0.634,1,0,7510,45.15,9473
8619,3,1,0,3,0,0.443,0.638,0.681,1,1,8176,45.15,9262
8620,3,2,1,4,1,0.713,0.726,0.807,0,0,13866,59.85,15823
8621,3,4,0,3,1,0.409,0.649,0.523,0,0,6669,51.45,8644
8622,3,2,1,2,1,0.606,0.653,0.591,1,0,6902,52.5,8404
8623,3,3,1,2,0,0.284,0.304,0.396,0,0,3146,33.6,4776
8624,3,1,0,3,0,0.572,0.47,0.49,0,1,5936,38.85,7266
8625,3,1,0,2,1,0.638,0.422,0.493,1,1,8154,48.3,9763
8626,3,1,1,3,1,0.86,0.945,0.868,1,0,12559,54.6,14286
8627,3,2,0,2,0,0.644,0.435,0.508,1,1,5788,38.85,7272
8628,3,4,0,3,1,0.567,0.473,0.639,1,0,7740,39.9,9205
8629,3,4,1,2,0,0.049,0.351,0.053,1,1,4222,31.9,6717
8630,3,3,0,3,1,0.665,0.68,0.517,0,1,6812,42.0,8317
8631,3,4,0,1,0,0.238,0.173,0.397,0,1,2263,21.0,4250
8632,3,2,1,4,1,0.7,0.908,0.946,0,1,15130,58.8,16420
8633,3,1,1,2,1,0.445,0.639,0.535,1,1,6717,53.9,9661
8634,3,3,1,2,1,0.41,0.54,0.548,1,0,6994,39.9,8101
8635,3,1,1,3,1,0.84,0.792,0.831,0,0,10635,56.7,11798
8636,3,4,1,2,1,0.625,0.6,0.611,1,0,6183,48.3,7618
8637,3,3,1,2,0,0.686,0.445,0.61,0,1,7038,46.2,8585
8638,3,1,1,4,1,0.925,0.845,0.9,1,0,12163,53.55,13768
8639,3,1,0,2,0,0.512,0.698,0.678,0,1,7509,51.45,9218
8640,3,3,0,3,1,0.401,0.441,0.651,1,1,7692,37.8,9561
8641,3,2,1,4,1,0.971,0.734,0.974,1,1,12812,56.1,14935
8642,3,4,1,3,1,0.63,0.566,0.64,0,1,5954,36.75,7132
8643,3,3,1,3,0,0.577,0.484,0.484,1,1,7177,45.1,9475
8644,3,1,0,3,1,0.78,0.981,0.966,1,0,12601,53.55,13994
8645,3,2,1,2,0,0.456,0.668,0.534,0,1,5366,38.85,7129
8646,3,3,0,2,1,0.414,0.435,0.504,1,1,7201,52.5,8437
8647,3,1,0,3,1,0.855,0.704,0.8,1,1,14644,59.85,16442
8648,3,4,0,3,0,0.47,0.449,0.571,1,1,7768,50.4,9459
8649,3,4,1,3,1,0.458,0.423,0.581,0,1,6848,46.2,8143
8650,3,2,1,4,1,0.974,0.978,0.714,0,1,9343,60.9,10624
8651,3,1,1,2,1,0.484,0.566,0.509,1,0,7905,46.2,8982
8652,3,3,1,2,0,0.082,0.377,0.151,0,0,1572,22.05,3367
8653,3,2,0,3,1,0.811,0.715,0.759,0,1,13063,59.85,14287
8654,3,4,1,2,0,0.396,0.061,0.105,1,0,3262,33.6,4430
8655,3,4,1,1,0,0.061,0.256,0.228,1,0,1347,29.4,3347
8656,3,4,0,3,0,0.526,0.562,0.485,0,0,7571,49.35,8594
8657,3,2,0,2,1,0.665,0.611,0.613,0,1,6448,48.3,8345
8658,3,1,1,4,1,0.849,0.703,0.934,0,0,11771,58.8,13352
8659,3,1,1,4,1,0.981,0.948,0.711,1,1,11574,64.9,14496
8660,3,2,0,2,0,0.68,0.697,0.616,0,1,8049,37.8,9098
8661,3,3,1,2,0,0.129,0.135,0.066,0,1,1861,27.3,3293
8662,3,2,1,2,0,0.698,0.457,0.601,0,1,7290,42.0,9103
8663,3,1,0,3,1,0.673,0.54,0.659,1,1,5433,42.0,7024
8664,3,2,1,3,0,0.461,0.408,0.463,1,1,6298,38.5,9232
8665,3,3,1,2,0,0.321,0.234,0.305,1,1,2457,23.1,4922
8666,3,3,1,3,0,0.458,0.435,0.415,0,1,7729,52.5,9499
8667,3,4,0,2,0,0.612,0.548,0.437,1,1,7713,40.95,8859
8668,3,4,1,3,1,0.592,0.495,0.536,1,1,5595,55.0,7796
8669,3,4,1,3,0,0.477,0.616,0.599,0,0,6140,51.45,7402
8670,3,3,0,2,0,0.079,0.158,0.107,1,0,2872,36.75,4289
8671,3,4,0,3,1,0.54,0.572,0.469,1,1,7859,51.45,8990
8672,3,3,0,3,1,0.615,0.472,0.656,1,1,7544,51.45,8744
8673,3,2,1,3,0,0.467,0.506,0.579,1,0,6706,44.1,7869
8674,3,1,0,4,1,0.898,0.723,0.811,0,1,13170,53.55,15039
8675,3,2,1,2,1,0.543,0.659,0.532,1,0,7857,45.15,9829
8676,3,4,1,1,0,0.089,0.034,0.159,1,1,5263,38.5,7759
8677,3,1,1,3,1,0.708,0.751,0.725,1,1,16270,55.0,18708
8678,3,1,0,2,1,0.66,0.604,0.455,0,1,6673,46.2,8038
8679,3,2,0,3,0,0.689,0.454,0.695,0,1,7817,46.2,9449
8680,3,1,1,2,1,0.557,0.427,0.6,0,0,7147,51.45,8595
8681,3,1,1,3,1,0.625,0.434,0.472,1,0,7341,40.95,9064
8682,3,2,0,3,0,0.527,0.506,0.542,0,0,6073,36.75,7652
8683,3,3,1,2,0,0.575,0.432,0.66,0,1,6202,42.0,7212
8684,3,3,1,2,1,0.663,0.626,0.582,0,0,7198,43.05,9187
8685,3,3,0,2,0,0.357,0.207,0.11,1,1,3615,36.75,5380
8686,3,4,1,2,0,0.387,0.35,0.018,1,1,1355,33.0,3514
8687,3,1,0,3,0,0.534,0.567,0.604,0,0,7731,39.9,8979
8688,3,4,0,1,0,0.185,0.116,0.391,1,1,3288,22.05,4462
8689,3,2,1,2,0,0.671,0.504,0.628,1,1,5542,55.0,8384
8690,3,2,0,2,0,0.617,0.571,0.651,0,1,6587,45.15,7984
8691,3,4,0,3,1,0.618,0.435,0.535,0,1,6244,52.5,8119
8692,3,2,1,4,1,0.865,0.77,0.959,0,0,15009,63.0,16733
8693,3,4,0,3,0,0.628,0.554,0.444,1,0,5798,38.85,7282
8694,3,2,1,3,0,0.629,0.593,0.46,0,1,8071,50.4,9547
8695,3,1,1,2,1,0.503,0.402,0.679,0,1,7835,45.15,9153
8696,3,3,0,1,0,0.392,0.352,0.373,1,1,2987,29.4,4804
8697,3,3,1,2,0,0.306,0.141,0.077,1,1,4532,34.1,7352
8698,3,2,1,4,1,0.904,0.811,0.955,0,1,12675,59.85,13729
8699,3,2,0,3,0,0.679,0.401,0.432,0,1,8136,38.85,9903
8700,3,4,1,1,0,0.069,0.155,0.386,1,1,4617,33.0,7530
8701,3,3,0,3,0,0.688,0.431,0.602,1,1,6962,50.4,8130
8702,3,4,0,1,0,0.115,0.028,0.37,0,0,3689,21.0,5216
8703,3,4,1,2,0,0.399,0.359,0.344,1,0,4582,24.15,5804
8704,3,2,0,4,1,0.942,0.978,0.765,0,0,14381,61.95,15914
8705,3,1,0,3,1,0.495,0.474,0.654,1,0,7705,36.75,9031
8706,3,4,0,2,0,0.129,0.296,0.203,0,1,2164,26.25,4080
8707,3,4,1,2,0,0.48,0.491,0.689,1,0,7311,45.15,8774
8708,3,2,1,3,1,0.454,0.588,0.498,1,0,7527,47.25,9118
8709,3,2,1,3,0,0.626,0.503,0.693,1,0,6809,48.3,8764
8710,3,1,0,3,1,0.761,0.748,0.713,1,1,9415,57.75,10747
8711,3,3,0,3,0,0.642,0.638,0.445,1,1,6408,50.4,8287
8712,3,1,0,2,0,0.671,0.63,0.595,0,0,6435,44.1,8420
8713,3,2,0,3,1,0.973,0.71,0.772,1,0,11454,54.6,12690
8714,3,4,0,3,1,0.478,0.666,0.524,1,1,7040,51.45,8851
8715,3,3,0,1,0,0.335,0.262,0.064,0,1,1996,29.4,3092
8716,3,1,0,4,1,0.77,0.942,0.974,1,0,13433,60.9,15194
8717,3,1,0,2,0,0.553,0.475,0.558,0,0,7772,50.4,9518
8718,3,3,1,2,1,0.526,0.559,0.402,1,0,6653,48.3,8639
8719,3,3,0,1,0,0.382,0.304,0.358,0,1,5180,26.25,6444
8720,3,2,1,3,0,0.579,0.622,0.597,0,0,6078,44.1,8025
8721,3,3,1,3,1,0.689,0.439,0.403,1,1,8026,44.0,10240
8722,3,2,0,3,1,0.878,0.891,0.958,0,1,13986,56.7,15891
8723,3,3,0,3,1,0.642,0.447,0.691,0,0,6580,40.95,7745
8724,3,4,0,1,0,0.172,0.018,0.385,0,1,1262,33.6,2754
8725,3,1,0,4,1,0.768,0.98,0.788,1,0,13127,63.0,15027
8726,3,4,0,2,0,0.53,0.662,0.608,0,1,6428,42.0,7627
8727,3,2,0,3,0,0.655,0.598,0.583,0,0,5683,36.75,6879
8728,3,1,0,3,1,0.726,0.91,0.737,0,1,8867,58.8,9994
8729,3,4,0,3,0,0.57,0.695,0.659,0,1,7175,39.9,9010
8730,3,4,1,1,0,0.364,0.005,0.069,0,0,1279,30.45,3012
8731,3,1,1,3,1,0.453,0.629,0.474,0,0,7869,40.95,8975
8732,3,1,0,3,0,0.446,0.535,0.483,0,1,7415,39.9,8693
8733,3,4,0,2,0,0.378,0.154,0.056,1,0,3406,26.25,4429
8734,3,2,1,4,1,0.87,0.917,0.746,0,1,12750,60.9,14716
8735,3,1,1,2,0,0.443,0.617,0.44,0,1,7151,42.0,8998
8736,3,2,1,2,0,0.675,0.556,0.549,1,1,5696,39.6,8302
8737,3,4,1,3,0,0.51,0.646,0.449,0,1,8101,44.1,9439
8738,3,4,1,2,0,0.174,0.201,0.168,1,1,2377,24.2,4553
8739,3,3,1,3,0,0.612,0.546,0.673,1,1,7376,47.3,9784
8740,3,1,0,2,0,0.697,0.447,0.524,0,1,7230,48.3,9087
8741,3,2,1,2,0,0.526,0.492,0.689,1,0,8154,51.45,9775
8742,3,3,0,3,0,0.444,0.652,0.592,1,0,7598,39.9,8899
8743,3,3,0,3,0,0.67,0.687,0.422,1,1,7455,39.9,8970
8744,3,4,1,2,0,0.696,0.414,0.684,1,1,6952,45.1,9155
8745,3,4,0,2,1,0.578,0.595,0.446,1,1,7352,52.5,9262
8746,3,2,1,3,1,0.47,0.406,0.488,1,0,6115,44.1,7833
8747,3,3,0,1,0,0.101,0.391,0.181,1,0,4617,23.1,6145
8748,3,3,1,1,0,0.035,0.217,0.162,1,0,1468,25.2,2782
8749,3,1,0,3,1,0.933,0.883,0.892,1,0,11851,57.75,13649
8750,3,3,1,3,1,0.527,0.686,0.533,1,0,5951,52.5,7363
8751,3,1,0,2,0,0.461,0.45,0.594,0,0,5959,44.1,7364
8752,3,1,1,4,1,0.773,0.839,0.879,1,1,15062,55.0,17369
8753,3,3,0,2,0,0.421,0.42,0.622,1,1,6997,37.8,8742
8754,3,4,1,2,0,0.653,0.4,0.499,1,1,6050,53.9,8641
8755,3,4,1,1,0,0.031,0.083,0.382,1,1,1184,23.1,4130
8756,3,4,1,2,1,0.686,0.601,0.463,1,0,6512,48.3,7964
8757,3,4,0,1,0,0.057,0.397,0.202,0,1,3259,30.45,5121
8758,3,2,1,3,1,0.837,0.852,0.737,1,0,14275,60.9,15545
8759,3,4,0,3,1,0.58,0.524,0.518,0,1,5651,50.4,7188
8760,3,2,1,2,0,0.59,0.646,0.489,1,0,6700,39.9,8008
8761,3,4,0,2,1,0.52,0.645,0.464,1,1,8121,39.9,9364
8762,3,1,0,2,1,0.427,0.532,0.676,1,0,7408,52.5,8603
8763,3,4,1,2,0,0.351,0.072,0.111,1,1,1270,29.7,3471
8764,3,1,0,4,1,0.927,0.71,0.929,0,0,11855,59.85,13040
8765,3,4,1,1,0,0.107,0.112,0.398,1,1,3291,26.4,5319
8766,3,3,0,2,1,0.614,0.549,0.489,0,1,7899,38.85,9732
8767,3,4,1,2,0,0.24,0.083,0.126,1,0,4551,28.35,5571
8768,3,1,0,3,0,0.587,0.578,0.582,1,1,7406,45.15,8723
8769,3,3,0,2,0,0.234,0.245,0.347,0,0,2743,32.55,4439
8770,3,2,0,3,1,0.839,0.818,0.725,0,1,9783,61.95,11125
8771,3,3,0,3,0,0.652,0.47,0.669,1,1,5444,43.05,7087
8772,3,3,1,2,0,0.6,0.687,0.662,0,1,7278,36.75,9269
8773,3,4,1,1,0,0.0,0.262,0.266,1,1,2405,35.2,4687
8774,3,1,1,3,0,0.494,0.66,0.401,0,0,6423,49.35,8034
8775,3,4,1,1,0,0.251,0.141,0.207,0,1,2028,28.35,3330
8776,3,2,1,4,1,0.73,0.998,0.858,0,0,12858,53.55,14167
8777,3,2,0,3,0,0.504,0.614,0.614,1,1,5938,44.1,7497
8778,3,3,1,1,0,0.014,0.12,0.11,0,0,4129,32.55,5788
8779,3,1,1,2,0,0.562,0.609,0.679,0,1,6978,36.75,8137
8780,3,4,0,3,0,0.428,0.571,0.688,0,1,5562,37.8,7361
8781,3,1,1,3,0,0.669,0.607,0.614,0,1,5583,51.45,6718
8782,3,2,0,4,1,0.982,0.842,0.853,1,0,14284,63.0,15473
8783,3,2,1,3,1,0.631,0.446,0.672,1,1,7315,47.3,9739
8784,3,3,0,3,1,0.512,0.632,0.676,1,0,7721,42.0,9603
8785,3,2,1,4,1,0.964,0.719,0.953,1,1,11862,56.1,14203
8786,3,2,0,3,1,0.458,0.468,0.518,1,1,6754,46.2,8662
8787,3,2,1,3,1,0.44,0.526,0.693,0,0,8243,47.25,9629
8788,3,4,0,3,0,0.543,0.413,0.417,1,0,7435,44.1,9149
8789,3,4,1,2,0,0.01,0.043,0.023,1,0,1797,23.1,3725
8790,3,4,0,3,1,0.421,0.645,0.46,1,0,7373,42.0,8851
8791,3,2,1,3,1,0.573,0.514,0.578,0,1,7803,44.1,9249
8792,3,3,1,3,1,0.491,0.491,0.563,0,1,8276,44.1,10014
8793,3,1,0,2,0,0.551,0.548,0.511,0,0,7068,47.25,8500
8794,3,2,0,3,1,0.794,0.726,0.751,0,0,13795,52.5,15340
8795,3,4,1,2,0,0.189,0.179,0.363,1,0,2629,34.65,4597
8796,3,2,1,2,1,0.615,0.501,0.499,1,1,5867,52.8,8546
8797,3,1,0,3,1,0.725,0.818,0.835,1,1,11040,63.0,12951
8798,3,3,1,3,1,0.492,0.539,0.676,0,0,7319,36.75,9011
8799,3,1,1,4,1,0.809,0.745,0.785,0,1,12029,54.6,13299
8800,3,1,0,3,0,0.638,0.479,0.46,1,1,8055,38.85,9742
8801,3,2,0,3,0,0.531,0.681,0.438,1,1,6256,40.95,7614
8802,3,4,1,1,0,0.007,0.094,0.225,0,1,3580,23.1,5039
8803,3,1,0,3,1,0.768,0.791,0.718,1,0,15307,63.0,16366
8804,3,3,1,2,0,0.669,0.538,0.643,1,0,8240,38.85,9719
8805,3,1,0,2,0,0.468,0.411,0.44,1,0,6073,49.35,7458
8806,3,3,0,1,0,0.197,0.2,0.373,0,0,2706,32.55,4581
8807,3,3,0,2,1,0.644,0.693,0.45,1,0,7804,50.4,9335
8808,3,3,0,1,0,0.205,0.363,0.056,1,0,3428,21.0,5382
8809,3,1,0,2,0,0.689,0.658,0.675,1,1,6238,52.5,7492
8810,3,4,0,3,1,0.677,0.474,0.421,1,0,6674,37.8,8427
8811,3,3,0,2,0,0.007,0.141,0.131,1,1,3157,29.4,4216
8812,3,1,0,4,1,0.973,0.803,0.745,1,0,12384,55.65,13853
8813,3,2,1,3,0,0.639,0.591,0.544,0,1,5949,38.85,7791
8814,3,2,1,2,1,0.524,0.545,0.527,0,1,6343,38.85,8163
8815,3,2,0,4,1,0.919,0.858,0.911,0,1,14406,52.5,15683
8816,3,1,0,2,1,0.413,0.504,0.691,0,1,6491,46.2,7688
8817,3,3,0,3,1,0.56,0.41,0.575,0,1,7310,52.5,8976
8818,3,4,1,2,1,0.532,0.429,0.619,1,0,6766,39.9,8660
8819,3,4,0,2,0,0.534,0.647,0.438,1,1,6430,45.15,7454
8820,3,1,1,3,0,0.689,0.568,0.557,0,1,7195,52.5,8302
8821,3,2,1,4,1,0.702,0.731,0.881,0,1,9349,56.7,10831
8822,3,1,0,2,0,0.459,0.541,0.517,1,1,6237,50.4,7965
8823,3,1,0,4,1,0.837,0.966,0.852,0,1,14896,59.85,16354
8824,3,4,1,2,0,0.581,0.521,0.502,1,0,8118,37.8,9859
8825,3,4,1,2,0,0.481,0.679,0.531,0,1,7164,37.8,8922
8826,3,2,1,3,0,0.677,0.565,0.611,1,1,6336,38.5,8556
8827,3,1,0,4,1,0.924,0.842,0.752,1,1,11017,53.55,12912
8828,3,4,0,3,1,0.674,0.638,0.474,0,0,7993,45.15,9296
8829,3,2,0,3,1,0.524,0.597,0.469,1,1,5824,39.9,7307
8830,3,3,1,2,0,0.525,0.526,0.525,0,0,8229,40.95,9491
8831,3,4,1,2,0,0.31,0.092,0.332,1,1,3460,25.3,6061
8832,3,4,0,2,0,0.227,0.165,0.25,0,0,1708,28.35,3270
8833,3,1,1,4,1,0.829,0.982,0.835,0,1,14472,56.7,16353
8834,3,3,0,2,0,0.109,0.036,0.05,1,1,2621,29.4,4364
8835,3,4,0,1,0,0.073,0.304,0.15,1,1,1484,36.75,2487
8836,3,2,0,4,1,0.991,0.897,0.963,1,0,15281,53.55,17101
8837,3,4,1,2,1,0.603,0.644,0.621,0,0,7327,47.25,8631
8838,3,3,0,3,0,0.436,0.404,0.59,1,1,8102,50.4,9727
8839,3,3,0,1,0,0.351,0.018,0.117,1,1,5232,35.7,6954
8840,3,3,0,2,0,0.544,0.537,0.689,0,1,8310,50.4,10095
8841,3,2,1,3,1,0.505,0.583,0.64,1,1,7060,51.7,9309
8842,3,4,1,2,0,0.353,0.035,0.088,1,1,4331,23.1,6442
8843,3,4,0,2,0,0.645,0.456,0.569,1,1,8246,47.25,9419
8844,3,4,0,1,0,0.211,0.303,0.081,1,1,5062,27.3,6513
8845,3,2,0,4,1,0.746,0.769,0.926,0,0,14119,53.55,15968
8846,3,3,1,3,1,0.627,0.534,0.593,0,0,6099,40.95,7879
8847,3,3,1,2,0,0.251,0.153,0.24,0,0,1960,30.45,3108
8848,3,2,0,4,1,0.852,0.854,0.922,0,0,14669,54.6,15786
8849,3,2,1,2,1,0.535,0.671,0.603,1,0,8236,43.05,9483
8850,3,4,1,1,0,0.191,0.207,0.193,0,1,4361,35.7,6342
8851,3,3,1,3,0,0.407,0.531,0.494,1,1,8192,41.8,10835
8852,3,2,0,3,1,0.437,0.684,0.541,1,1,6932,38.85,8662
8853,3,2,1,2,1,0.588,0.495,0.542,0,0,6840,51.45,8501
8854,3,2,0,4,1,0.777,0.888,0.924,1,0,14608,58.8,16179
8855,3,1,1,2,0,0.646,0.528,0.581,0,0,6465,52.5,7832
8856,3,3,0,2,1,0.549,0.414,0.469,0,1,5849,39.9,7599
8857,3,2,1,3,1,0.506,0.469,0.514,0,1,5357,50.4,7216
8858,3,3,1,3,1,0.518,0.462,0.687,0,0,5402,39.9,6970
8859,3,4,1,2,0,0.206,0.044,0.098,0,1,1212,21.0,2938
8860,3,3,1,2,0,0.305,0.349,0.173,1,0,4433,30.45,5468
8861,3,4,1,1,0,0.257,0.057,0.136,0,1,1911,30.45,3386
8862,3,3,1,2,0,0.35,0.202,0.089,0,0,4993,21.0,6888
8863,3,2,1,4,1,0.705,0.841,0.773,0,1,13197,55.65,14558
8864,3,1,1,3,0,0.646,0.6,0.659,0,0,7358,51.45,8947
8865,3,4,0,2,1,0.545,0.469,0.624,1,1,6050,42.0,7956
8866,3,3,0,3,1,0.679,0.489,0.51,1,1,6354,45.15,8174
8867,3,2,0,2,1,0.471,0.638,0.584,0,1,6702,46.2,8625
8868,3,3,1,1,0,0.303,0.181,0.384,0,0,2689,34.65,4068
8869,3,2,0,4,1,0.909,0.886,0.91,0,0,11589,58.8,13382
8870,3,3,0,2,1,0.423,0.627,0.616,0,0,6193,45.15,7222
8871,3,4,0,2,0,0.103,0.106,0.244,1,1,4067,23.1,5657
8872,3,1,0,3,1,0.903,0.819,0.711,0,0,8990,52.5,10465
8873,3,2,1,4,1,0.773,0.71,0.949,0,1,8430,63.0,9556
8874,3,4,0,1,0,0.293,0.151,0.388,0,1,3223,21.0,4501
8875,3,2,1,3,1,0.486,0.476,0.521,1,0,7717,38.85,9365
8876,3,3,1,2,1,0.504,0.645,0.449,0,1,7383,46.2,9158
8877,3,4,0,3,0,0.437,0.484,0.412,1,0,6751,52.5,8042
8878,3,2,0,4,1,0.977,0.922,0.871,1,0,15670,58.8,17592
8879,3,3,1,2,0,0.436,0.491,0.474,0,0,7418,51.45,9342
8880,3,3,0,2,0,0.08,0.23,0.058,0,0,3360,35.7,4988
8881,3,1,0,4,1,0.98,0.711,0.812,0,0,11782,60.9,13058
8882,3,4,1,2,1,0.584,0.504,0.454,1,0,7341,52.5,8612
8883,3,3,1,1,0,0.287,0.207,0.165,1,0,4036,23.1,5537
8884,3,2,0,3,1,0.733,0.713,0.968,1,1,12581,60.9,13892
8885,3,2,1,2,0,0.514,0.619,0.47,1,0,6607,44.1,8241
8886,3,3,1,2,1,0.67,0.544,0.544,0,0,5674,36.75,7034
8887,3,1,1,2,0,0.588,0.433,0.426,0,1,7121,38.85,9120
8888,3,2,0,2,1,0.527,0.542,0.491,0,1,6983,46.2,8547
8889,3,4,0,2,0,0.147,0.046,0.246,1,0,4232,26.25,6112
8890,3,2,0,4,1,0.702,0.891,0.819,0,0,10242,58.8,12185
8891,3,2,0,2,0,0.415,0.691,0.63,1,1,6905,38.85,8814
8892,3,3,0,2,0,0.138,0.395,0.326,1,0,1381,24.15,3031
8893,3,3,0,3,0,0.681,0.615,0.574,0,1,7709,48.3,8715
8894,3,2,0,4,1,0.89,0.917,0.972,1,1,11317,58.8,12853
8895,3,3,1,2,0,0.312,0.298,0.154,1,1,5341,38.5,7875
8896,3,2,0,4,1,0.939,0.938,0.905,0,0,8906,56.7,10884
8897,3,1,1,2,0,0.41,0.455,0.677,0,1,7069,36.75,8502
8898,3,4,0,2,0,0.285,0.396,0.211,1,0,3818,25.2,5339
8899,3,2,1,4,1,0.924,0.973,0.772,1,1,15976,60.5,18862
8900,3,1,0,3,0,0.574,0.578,0.413,0,0,5815,46.2,7293
8901,3,1,0,2,0,0.413,0.59,0.501,0,0,7607,42.0,9337
8902,3,2,0,3,1,0.7,0.739,0.791,0,0,13482,57.75,15050
8903,3,4,1,3,0,0.653,0.631,0.625,1,0,6469,50.4,8299
8904,3,2,1,2,1,0.467,0.667,0.48,0,1,7266,40.95,9152
8905,3,1,0,4,1,0.753,0.94,0.75,1,1,13696,53.55,15384
8906,3,3,0,3,0,0.405,0.617,0.544,1,1,8241,49.35,9822
8907,3,1,1,3,0,0.551,0.445,0.67,0,0,7308,37.8,8396
